0.0,60.0,24.0,4.0,5.0,0.0,20.0,0.0,7.0,9.0,4.0,5.0,5.0,0.0,0.0,5.0,3.0,4.0,0.0,18.0,3.0,0.0,2.0,0.0,0.0,1.0,4.0,0.0,4.0,0.0,hasCycle
0.0,24.0,10.0,8.0,0.0,0.0,16.0,0.0,7.0,6.0,4.0,5.0,6.0,0.0,0.0,2.0,3.0,6.0,0.0,0.0,3.0,0.0,0.0,3.0,0.0,1.0,5.0,0.0,0.0,0.0,hasCycle
0.0,21.0,8.0,8.0,0.0,0.0,12.0,0.0,6.0,6.0,4.0,5.0,3.0,0.0,0.0,2.0,3.0,4.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,1.0,5.0,0.0,0.0,0.0,hasCycle
0.0,42.0,15.0,4.0,0.0,0.0,20.0,0.0,8.0,12.0,4.0,5.0,3.0,0.0,0.0,4.0,3.0,4.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,1.0,5.0,0.0,4.0,0.0,hasCycle
0.0,39.0,13.0,4.0,0.0,0.0,16.0,0.0,7.0,10.0,4.0,5.0,3.0,0.0,0.0,4.0,3.0,4.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,1.0,5.0,0.0,4.0,0.0,hasCycle
0.0,21.0,8.0,5.0,0.0,0.0,12.0,0.0,6.0,6.0,0.0,5.0,3.0,0.0,0.0,2.0,3.0,4.0,0.0,0.0,3.0,0.0,0.0,3.0,0.0,1.0,5.0,0.0,0.0,0.0,hasCycle
0.0,48.0,19.0,5.0,15.0,0.0,16.0,0.0,7.0,6.0,8.0,5.0,3.0,0.0,0.0,4.0,3.0,4.0,0.0,8.0,3.0,3.0,0.0,0.0,0.0,1.0,4.0,0.0,0.0,0.0,hasCycle
0.0,42.0,14.0,6.0,0.0,0.0,16.0,0.0,8.0,12.0,12.0,5.0,3.0,0.0,0.0,4.0,3.0,4.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,1.0,5.0,0.0,4.0,0.0,hasCycle
0.0,48.0,17.0,12.0,0.0,0.0,20.0,0.0,10.0,12.0,20.0,5.0,9.0,0.0,0.0,4.0,3.0,8.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,1.0,5.0,0.0,4.0,0.0,hasCycle
0.0,48.0,18.0,6.0,0.0,0.0,24.0,0.0,9.0,12.0,4.0,5.0,6.0,0.0,0.0,4.0,3.0,6.0,0.0,0.0,3.0,0.0,0.0,12.0,0.0,1.0,5.0,0.0,8.0,0.0,hasCycle
0.0,30.0,9.0,6.0,0.0,4.0,4.0,0.0,7.0,9.0,4.0,5.0,4.0,1.0,2.0,3.0,3.0,4.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,1.0,4.0,0.0,0.0,0.0,hasCycle
